Time,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9
2022/5/31 4:00,4701982.667,602549.3333,1200528.833,30053327.17,7046457.5,5439016.833,1000258,45680775,121093916.4,195232
2022/5/31 4:01,5733182.067,607725.3333,1193356.633,30114469.5,6966974,5404305.667,1009260,46199043.33,121819527.5,193314.6667
2022/5/31 4:02,6554678.6,602570.6667,1192999.433,26723676.47,6884569.9,5314797.6,1005503.333,39304148.33,32322727.2,192594.6667
2022/5/31 4:03,5931429.933,601117.3333,1192200.433,28201227,7038002.833,5401959.667,1008886.667,39917780,106596736.3,200520
2022/5/31 4:04,6159895.8,594104,1189519.867,29203994.33,6896735.667,5338388.167,994084,43840743.33,107326669.9,201340
2022/5/31 4:05,7010030.8,596773.3333,1185404.233,28338892.83,6864628.333,5306632.167,992688.6667,42497081.67,120580913.2,202496
2022/5/31 4:06,5570122.8,587261.3333,1185763,27752155.2,6789270.8,5227112.8,989954,42072858.33,27944927.8,194426.6667
2022/5/31 4:07,4630818.6,589709.3333,1183041.7,27474380.33,6806870.833,5276831.167,984004,41143701.67,119964626.9,191201.3333
2022/5/31 4:08,4176334.467,590450.6667,1179978.867,27873892.83,6819346,5266872,985208,41977623.33,119863990.7,190804
2022/5/31 4:09,3884855.467,588312,1181601.933,27966836,6811874.5,5253651.667,978674.6667,42297698.33,119421824.5,189044
2022/5/31 4:10,3268723.4,585104,1179027.9,28113140.5,6817144.5,5245095,977349.3333,42633616.67,117408757.9,189584
2022/5/31 4:11,3028964.933,588928,1178189.733,27778738.33,6770587.167,5223986.667,949139.3333,42022131.67,120567757,188468
2022/5/31 4:12,2969052.867,583034.6667,1180437.9,27610547.83,6773888,5213067,969360,41821313.33,119092684.1,186797.3333
2022/5/31 4:13,2693077.267,580824,1178264.933,27655311.83,6754442.833,5208239,978385.3333,41883286.67,119440561.1,188617.3333
2022/5/31 4:14,2616969.667,580114.6667,1174290.3,28724274.5,6744931.333,5187289.333,967614.6667,44161028.33,119568242.4,187864
2022/5/31 4:15,3118223.067,574989.3333,1177522.333,28012044.33,6740432,5175256.167,971072.6667,42722645,116933643.7,187129.3333
2022/5/31 4:16,3300575.067,571477.3333,1175068.933,27780598.33,6715388.167,5162914.167,964226.6667,42280688.33,119121489.6,186545.3333
2022/5/31 4:17,3241565.867,569200,1173295.467,27923813.17,6695472.667,5147611.333,970970,42662118.33,118074759,186170.6667
2022/5/31 4:18,3021668.533,560477.3333,1174033.367,27735142,6690494.5,5128472.167,952886.6667,42116946.67,117692995.8,187182.6667
2022/5/31 4:19,2774923,560053.3333,1172479.233,28541963.5,6679974.333,5116393.667,955332,43982365,118031500.3,186472
2022/5/31 4:20,3841659,557821.3333,1168347.933,26802946.17,6667377.333,5100470.333,952541.3333,40073366.67,119624280,186482.6667
2022/5/31 4:21,4048541.133,553928,1169775.167,26049796,6640163.167,5087901.667,948556,38376135,104937590.2,186434.6667
2022/5/31 4:22,3402007.4,555602.6667,1170614.9,27059228.33,6621029.667,5073859.667,953498,40779141.67,102444783.5,185268
2022/5/31 4:23,2854705.867,553762.6667,1167229.333,28219863.17,6597921,5065070.667,947529.3333,43413323.33,107400884,186152
2022/5/31 4:24,3354776.067,553346.6667,1165769.2,28196236,6597564,5053802.5,938550.6667,43191773.33,115203060.8,184472
2022/5/31 4:25,4125012.2,542781.3333,1163928.367,28465140.33,6588726.833,5030297.167,936268.6667,43932023.33,115828167,184745.3333
2022/5/31 4:26,3844816.133,544936,1165838.133,28345289.17,6580232.5,5018584.167,936814.6667,43670736.67,118340472,185182.6667
2022/5/31 4:27,3244734.6,542773.3333,1165057.933,28584330.17,6576506.667,5012852.333,937832,44202561.67,118392152.3,185318.6667
2022/5/31 4:28,3028189.667,545597.3333,1163286.033,26389447.5,6577555,5002207.5,937640.6667,39280231.67,117816857,184934.6667
2022/5/31 4:29,3476657.267,540957.3333,1161265.033,27828657.27,6514181.05,4934328,937570.6667,42882653.33,26683284.6,185076
2022/5/31 4:30,3727928.733,535648,1166087.233,29750317.67,6582363.167,4985677.833,929908,46547060,111907605.4,187168
2022/5/31 4:31,3847304.333,534552,1164006.7,28599073.07,6518253.95,4917183.6,934145.3333,44480601.67,28123184.44,187716
2022/5/31 4:32,3951706.267,528906.6667,1162783.133,28825468.83,6541534.833,4956741,928092.6667,44607896.67,117568587.6,186480
2022/5/31 4:33,3913217.467,527917.3333,1162858.333,28829369.67,6516281.333,4941769.667,931051.3333,44814548.33,117413686.4,184117.3333
2022/5/31 4:34,3372978.4,526546.6667,1160137.033,28921413.83,6518278.833,4937491.333,931284.6667,44913131.67,117918561.9,184180
2022/5/31 4:35,2739434.733,522666.6667,1158565.667,27481350.17,6524744.5,4933666.333,939311.3333,41543845,115224760.8,183985.3333
2022/5/31 4:36,2584429.733,525434.6667,1158794.4,27731773.33,6496858.833,4916805.167,938042,42393003.33,102321573.1,184610.6667
2022/5/31 4:37,2357166.4,520170.6667,1159195.467,29043450.33,6457444.933,4848508,942788,45603553.33,27137428.23,184468
2022/5/31 4:38,2342219.8,516501.3333,1155979.1,29991136,6485995.833,4892608.5,936894,47301613.33,116701071.2,184776
2022/5/31 4:39,2429026.467,518650.6667,1157074.2,29822175.67,6468485.833,4885491.167,939670.6667,47022803.33,119047701.6,183893.3333
2022/5/31 4:40,4048786.667,515050.6667,1154717.933,30475362.87,6445347.35,4818772,932768.6667,48700085,31425416.7,184801.3333
2022/5/31 4:41,5118082.4,516480,1153991,30546997,6462847.5,4869545.167,936880,48629186.67,118668854.4,183788
2022/5/31 4:42,5603544.333,509288,1158000.1,29711355.83,6461011.5,4870162.833,929460,46731871.67,119231113.7,184524
2022/5/31 4:43,5246351.333,508725.3333,1153674.533,30287930,6437115.167,4838599.5,924872.6667,47992361.67,109146978.7,183772
2022/5/31 4:44,5780042.2,508352,1154808.8,30796355.83,6434440.5,4830365.833,913271.3333,48729368.33,113468422.9,183888
2022/5/31 4:45,6610983.067,508757.3333,1157608.433,31235476,6444756.667,4823191.833,920266.6667,49860078.33,118533020.3,184734.6667
2022/5/31 4:46,5073453.333,508162.6667,1154352.9,30651944.4,6376592.517,4751709.2,899710,49211971.67,26494506.3,183497.3333
2022/5/31 4:47,4196910.933,507232,1155170.7,30894228,6403443.833,4799482.5,885784.6667,49286090,118188240.5,182920
2022/5/31 4:48,3765708,504749.3333,1154993.667,31553117.5,6395272.5,4791416,909230,50779866.67,117999750.7,183081.3333
2022/5/31 4:49,2939078.467,507680,1152930.367,31400008.5,6404727.333,4795235.333,898291.3333,50351583.33,115739319.7,183622.6667
2022/5/31 4:50,2802703.067,497424,1151680.167,32045402.67,6397899,4777325.833,870716,51696283.33,119052265.3,184432
2022/5/31 4:51,2796680.733,497922.6667,1152485.433,31447810.5,6385814.833,4769466.167,881108.6667,50276380,118682236,184170.6667
2022/5/31 4:52,2717122.133,505570.6667,1153004,31714482.83,6407203.667,4781414.333,907554.6667,50850858.33,116365003.6,185777.3333
2022/5/31 4:53,2767572.467,505832,1153021.233,32573270.67,6387395.833,4763700.333,889373.3333,52770340,118483759.5,182758.6667
2022/5/31 4:54,3244562.533,506192,1153964.367,32363535,6377754,4752857.167,887572,51811106.67,118662524.8,185937.3333
2022/5/31 4:55,3129500.2,505962.6667,1151310.433,32765021.17,6391297.333,4753902.667,895412,52757110,115959323.3,185501.3333
2022/5/31 4:56,3171648.8,503424,1151733.433,32504957,6373957.333,4740282.833,902883.3333,52399048.33,116364694,186405.3333
2022/5/31 4:57,2935811.133,498648,1153386.267,32509994.5,6348366.667,4731794.167,894268.6667,52287083.33,119041830.7,186620
2022/5/31 4:58,2654629.067,503285.3333,1154221.3,33552343.67,6350236.667,4713074.333,875858.6667,54507565,120118114.9,184489.3333
2022/5/31 4:59,2759835.267,502240,1154266.733,33126775.67,6348896.5,4720744.167,920252.6667,53459816.67,117770685,185748
2022/5/31 5:00,3878661.067,502954.6667,1158427.8,37394974.5,6473781.333,4761629.167,890899.3333,61729605,113332310.7,190972
2022/5/31 5:01,4538712.667,509874.6667,1155657.933,34835247.67,6384083.667,4718670.167,896023.3333,56618158.33,121728463.5,188268
2022/5/31 5:02,3788834.533,503221.3333,1159491.567,34047413.67,6369837.667,4700791.833,899042.6667,54828013.33,121822046.4,188721.3333
2022/5/31 5:03,3255122.4,505410.6667,1161323,35565863.67,6442460.267,4698332.8,917466.6667,56762755,33259432.25,195404
2022/5/31 5:04,3391501.667,509288,1160372.033,35016083.67,6342172.85,4658169.6,899224.6667,56723146.67,30020001.2,190954.6667
2022/5/31 5:05,3879544.6,505989.3333,1158477.933,34827787,6378952.5,4697255.833,891804.6667,56002473.33,120743518.4,190436
2022/5/31 5:06,3743041.6,507152,1159352.133,35024161.67,6367044,4696590,915497.3333,56493651.67,121241826.8,191144
2022/5/31 5:07,3265550.8,508677.3333,1160303.1,35249934.67,6376277.833,4696675,911171.3333,56928561.67,120486049.2,191820
2022/5/31 5:08,3020458.267,509136,1159372.5,35155922,6374507,4691263.333,907097.3333,56765461.67,122082148.5,190801.3333
2022/5/31 5:09,3070914.4,512200,1163072.967,35638090.83,6385698.667,4683032.5,909337.3333,57798335,121124610.7,189957.3333
2022/5/31 5:10,3284424,513442.6667,1160669.7,35563448,6414734.667,4699760.5,922264,57231160,121403904.4,192637.3333
2022/5/31 5:11,3400839.667,519402.6667,1162023.3,35915943.83,6388792.667,4684647.5,900125.3333,58112168.33,107479933.6,191973.3333
2022/5/31 5:12,3038353.2,524682.6667,1166646.533,36077236.83,6402800.667,4682805.833,896126,58391363.33,115298918.7,193418.6667
2022/5/31 5:13,2782434,525829.3333,1166458.533,36424974.17,6393935.167,4684826,922152,59157816.67,122984747.2,191456
2022/5/31 5:14,2278472,516357.3333,1168376.133,36652984.33,6428856,4695244.167,910956.6667,59256621.67,122462899.2,192869.3333
2022/5/31 5:15,2628275.8,512856,1174172.8,37498860.67,6433244.833,4685948,907928,61074230,122813515.5,193290.6667
2022/5/31 5:16,3129749.6,508301.3333,1171139.733,37263903.6,6363534.45,4612092.8,899010,61177830,30232575.4,193374.6667
2022/5/31 5:17,3055946.533,510722.6667,1173218.7,37535404.5,6434545.333,4689518,941052,61041446.67,120842716.5,193213.3333
2022/5/31 5:18,2942481.133,512128,1175217.767,37425344.17,6443725.333,4678499.167,910952,60591801.67,121521720,194346.6667
2022/5/31 5:19,2674140.267,517698.6667,1175466.867,37697116,6445229.833,4679391.667,924569.3333,60965450,120697563.3,194960
2022/5/31 5:20,4051659.6,521696,1176372.4,39273677.83,6485449,4698601.667,921260.6667,64035801.67,121551780.8,197157.3333
2022/5/31 5:21,4998534.733,512802.6667,1177696.233,38723371,6477852.833,4696805.333,942265.3333,62907133.33,123995224.3,195313.3333
2022/5/31 5:22,5484085.6,516752,1182148.7,38751059.17,6471265.333,4699335.5,919706.6667,62929790,120331632.7,196506.6667
2022/5/31 5:23,4923809.467,518466.6667,1179906.8,39168670.5,6466363.667,4692323,924550.6667,63631446.67,119772693.1,196630.6667
2022/5/31 5:24,5579770.133,520360,1185310.233,39267260.83,6501672.667,4710671.667,953092,63486383.33,124800184.3,197133.3333
2022/5/31 5:25,6425804.533,517202.6667,1183823.467,39186490.93,6479420.567,4656363.6,936259.3333,63865596.67,32396439.4,198992
2022/5/31 5:26,4643721.667,526669.3333,1187931.267,39956954,6509526.667,4708739.333,928928,64925863.33,126342657.3,199574.6667
2022/5/31 5:27,3848011.933,521805.3333,1191131.967,40088983,6511739.5,4710827.5,939236.6667,65153748.33,122119253.5,198549.3333
2022/5/31 5:28,3610341.467,523637.3333,1192245.867,40025598.33,6535465.833,4726957.667,943432,65045003.33,118992180,198061.3333
2022/5/31 5:29,3386954.467,521474.6667,1194536.333,40594825.5,6536879.667,4731754.5,946787.3333,65941365,126393580.8,200857.3333
2022/5/31 5:30,3041085,529010.6667,1199848.9,44808841.5,6643339.333,4774418.833,931779.3333,74099071.67,124822858.7,206936
2022/5/31 5:31,3015566.933,534792,1201841.7,42501733.67,6595235,4752494.5,983840.6667,69320358.33,128098550,205513.3333
2022/5/31 5:32,2848267.867,531768,1205769.333,42853718,6597490.333,4746334.833,960605.3333,70048230,128542976.6,205826.6667
2022/5/31 5:33,2384594.6,535973.3333,1208775.767,42137302.83,6595566.5,4744940.833,964712,68198818.33,127798081,204993.3333
2022/5/31 5:34,2192458,537672,1210568.033,41922565.6,6612849.833,4743589.333,966984.6667,67523645,120791592.2,205856
2022/5/31 5:35,2309554.2,543898.6667,1212463.7,43237467,6635765.833,4772084.167,1002325.333,70094850,120140250.7,207040
2022/5/31 5:36,2338589,549864,1217022.7,42848541,6647682.833,4770344.5,998932.6667,68963801.67,129656963.7,207936
2022/5/31 5:37,2191346.333,542346.6667,1221060,43075191.13,6605441.05,4710213.2,991582.6667,69979501.67,29472427.4,209086.6667
2022/5/31 5:38,2254831.2,545722.6667,1222329,43015073,6653485.5,4778119.167,1012573.333,69092765,130526660.5,208738.6667
2022/5/31 5:39,2311930.267,549917.3333,1227151.2,44213662.17,6690811.833,4806191.833,1015387.333,71608775,128237764.8,209273.3333
2022/5/31 5:40,3044532.133,553994.6667,1228625.433,45632165.33,6749770.667,4819947.667,992800.6667,74125963.33,130545030.1,210458.6667
2022/5/31 5:41,3131621.067,549781.3333,1233798.567,44828934.67,6715617.667,4805245.5,982431.3333,72463556.67,130597730.9,210946.6667
2022/5/31 5:42,2567163.133,552712,1237575.8,45100494.67,6738550.667,4829065.333,1028276.667,73007993.33,131553408.8,212006.6667
2022/5/31 5:43,2229873.8,558160,1242891.5,45238806.33,6783793.333,4833853.667,1014883.333,72849221.67,132443462.9,212020
2022/5/31 5:44,2516074.8,564256,1245258.733,45341524.83,6775984.667,4851451.5,1010165.333,72690590,130360026.9,213048
2022/5/31 5:45,3442601.6,562072,1254502.067,47120847.33,6809715.5,4863892.667,1012172,76647293.33,126775008,212709.3333
2022/5/31 5:46,3547912.2,574229.3333,1259147.233,46034927.4,6780913.75,4830123.2,1045515.333,74620898.33,33141101.4,216154.6667
2022/5/31 5:47,2816932.4,570008,1262152.1,45965817.33,6808224.15,4831940.4,1029966,74290591.67,33234469.8,215017.3333
2022/5/31 5:48,2630607.4,578045.3333,1266581.067,46475391.17,6867195.333,4899493.5,1025140.667,74516446.67,132917059.2,216169.3333
2022/5/31 5:49,2619334.133,577826.6667,1269761.4,46603746.67,6881937.167,4913226.667,1059580.667,74504990,133493339.5,217334.6667
2022/5/31 5:50,2498879.733,583130.6667,1276087.6,49920364.33,6975479.667,4951167.833,1041175.333,81085608.33,133575452.3,220586.6667
2022/5/31 5:51,2452332.8,585813.3333,1279678.4,47899371,6943933.333,4947439.167,1041670,76557471.67,132764474,220897.3333
2022/5/31 5:52,2680953.333,589336,1284552.3,48303497.33,6942621.5,4954907.833,1047209.333,77446611.67,133125385.6,221014.6667
2022/5/31 5:53,2363403.333,591941.3333,1291462.867,48615047.33,7001906.167,4988899.333,1074346,77627421.67,135193914.9,222674.6667
2022/5/31 5:54,2323665.6,600106.6667,1296838.1,48786126,7025051.667,4993920,1057144.667,77570651.67,136381104.8,221526.6667
2022/5/31 5:55,2234823.133,603138.6667,1301898.433,49900529.5,7059876.167,5008610.833,1057317.333,79882763.33,136639957,224804
2022/5/31 5:56,2327147.533,604245.3333,1307026.133,49156689.67,7062066.333,5017776.667,1084328,78084113.33,133506961.3,226270.6667
2022/5/31 5:57,2270661.333,610770.6667,1314611.933,49362493.5,7095876.5,5047716.5,1101930.667,78395578.33,130387340.5,226394.6667
2022/5/31 5:58,2291001.933,615786.6667,1322048.9,50175323.83,7108748.333,5061716,1105029.333,79661575,137155798.3,226748
2022/5/31 5:59,2158852.8,618994.6667,1326293,50590362.17,7127479.5,5071357.833,1100428,80482803.33,138008087.2,227854.6667
2022/5/31 6:00,3621334.4,626712,1342157.067,60669495.5,7476240.167,5210211,1123299.333,99607795,139049570.1,241216
2022/5/31 6:01,3872331.333,633554.6667,1342642.733,54927370.67,7319452,5136074,1111273.333,87855145,145258933.6,236221.3333
2022/5/31 6:02,3234580.733,642642.6667,1353628.2,54753217.83,7311340.167,5149334,1114950.667,87461861.67,141599878.2,236594.6667
2022/5/31 6:03,2902163.4,644290.6667,1362716.433,54662532.5,7403947.667,5193437.667,1124176.667,85526116.67,139190397.6,241573.3333
2022/5/31 6:04,3167318.133,652298.6667,1364740.567,54917802,7409042,5207890.5,1161244,85992456.67,143831216,249928
2022/5/31 6:05,3331508.4,659269.3333,1370463.6,56363895.17,7460365,5221306.333,1152284,88824120,141564490.5,253920
2022/5/31 6:06,3103185.6,666005.3333,1381629.233,55977798.8,7416779.067,5169004.4,1155532,89189333.33,38181649.5,246398.6667
2022/5/31 6:07,2732776.333,676522.6667,1387405.533,55665101.8,7431811.617,5200451.2,1184096.667,88478961.67,38250449,243848
2022/5/31 6:08,2745138.067,680245.3333,1393242.933,56416543.5,7527991,5283002.167,1190074.667,88745941.67,145884230.9,246436
2022/5/31 6:09,2699076.4,685400,1404125,56665494.17,7550652,5305575.333,1185725.333,89106231.67,145510910.7,245578.6667
2022/5/31 6:10,2526408.467,694466.6667,1410122.2,59454528,7658007,5352229,1187671.333,94466120,145266285.3,248896
2022/5/31 6:11,2643785,713888,1419390.6,58622777.33,7648532.333,5361669.667,1223824,92413125,147328538.5,249402.6667
2022/5/31 6:12,2483059.267,726712,1429334.233,58512820.33,7708780.333,5389249.333,1218784,91540948.33,147540992.3,250569.3333
2022/5/31 6:13,2266402.2,725808,1438173.367,58676541.67,7693440.667,5403569,1216385.333,92004535,146945750.5,250029.3333
2022/5/31 6:14,2328087.133,729738.6667,1446155.533,58696392,7734515.5,5439912.167,1240227.333,91639776.67,146165677,252220
2022/5/31 6:15,2755904.8,730714.6667,1459143.2,60876963,7836543.833,5484902.667,1251040,95575071.67,146832735.9,257264
2022/5/31 6:16,3165593.6,731573.3333,1464994.7,59766742.93,7786748.233,5426444.8,1247250.667,94109645,36848259.47,255021.3333
2022/5/31 6:17,2955457.667,739360,1475120.067,60134998,7837118.683,5459843.2,1258329.333,94410493.33,38346821.8,257456
2022/5/31 6:18,2845070.133,752253.3333,1485262.667,61139031.83,7920563.5,5569942.333,1305187.333,95584043.33,150147056,257480
2022/5/31 6:19,2594660.933,749448,1493193.133,61286648.67,7970175.167,5594422.333,1292293.333,95185965,151758524,260304
2022/5/31 6:20,3317172.733,761530.6667,1501432.233,64627742.67,8043681.75,5591885.6,1289353.333,102580076.7,34678095.6,265136
2022/5/31 6:21,3544681.6,768693.3333,1510117.833,62816467.67,8068698.667,5645241,1317810.667,97689480,154816821.6,264866.6667
2022/5/31 6:22,2896525.8,774978.6667,1523103.933,63391827.67,8110039.833,5682669.333,1328063.333,98809946.67,153519288.3,263233.3333
2022/5/31 6:23,2549295.267,776722.6667,1534031.433,63347425.33,8120333.333,5707999.333,1315430.667,98278238.33,151258029.3,266866.6667
2022/5/31 6:24,2928008.2,790944,1545496.3,63703249.45,8202041,5738528.5,1319794,98493966.67,153030636,267513.3333
2022/5/31 6:25,3890715.4,794752,1550443.833,64574124.75,8256571.333,5781017.167,1375402,100524141.7,152926920,270236
2022/5/31 6:26,3671046.2,797629.3333,1563279.533,64443094.5,8276926,5801499.333,1354696,99459173.33,151057222.7,270133.3333
2022/5/31 6:27,3325033.667,804378.6667,1574489.033,64995664.33,8303108.833,5832048.333,1370651.333,100388481.7,157017813.9,270909.3333
2022/5/31 6:28,3141836.8,812053.3333,1584673.933,64881144.53,8298049.283,5790800.4,1382761.333,100749285,40934625.2,273726.6667
2022/5/31 6:29,3412049.133,821597.3333,1600080.533,65035231.8,8366936.5,5852596.4,1407312.667,100361601.7,42173708.2,275148
2022/5/31 6:30,3689963.867,833434.6667,1615518.467,74789918,8714183,6051203.833,1414849.333,118543040,154998265,290448
2022/5/31 6:31,3909569.267,846088,1621424.8,69761216.83,8584592,5989029.167,1418414.667,108167290,163308564.8,285112
2022/5/31 6:32,3891075,858373.3333,1632781.567,69133420.33,8619065.167,6023559,1472986.667,106462125,160220011.8,284141.3333
2022/5/31 6:33,3150148.2,859794.6667,1645885.167,69701640,8666815.333,6065169.333,1478647.333,107169288.3,162338163.7,286225.3333
2022/5/31 6:34,2871214.6,869354.6667,1651934.067,69676194.17,8741453.833,6099005,1469561.333,105889233.3,162780628,290097.3333
2022/5/31 6:35,2872194.8,880736,1663908.1,70984037.67,8821685.333,6149716,1500655.333,108560713.3,163572756.8,293373.3333
2022/5/31 6:36,3186558.667,888458.6667,1676809.6,70221566.83,8834421.167,6175051.667,1527750,107005966.7,165242089.7,292365.3333
2022/5/31 6:37,3159176.867,891736,1689875.6,70466611.5,8882831.5,6207306.333,1528557.333,107023373.3,165794171.2,293154.6667
2022/5/31 6:38,3073371.667,904213.3333,1699101.7,70705280.5,8930938.667,6236433,1529028.667,107408863.3,164572280.4,294986.6667
2022/5/31 6:39,3092119.2,915760,1711733.733,71139631.83,8982369.333,6296372.167,1563170,107786513.3,162447512.3,296454.6667
2022/5/31 6:40,3516886.067,924090.6667,1718901.233,75142310.5,9154774.833,6348132.917,1569913.333,115502380,162364234.7,302401.3333
2022/5/31 6:41,4097357.8,930194.6667,1734625.867,72843763.83,9119137.167,6333010.233,1573133.333,110430191.7,170742811.7,300901.3333
2022/5/31 6:42,3820906.6,941832,1746891.3,72323081.6,9092898.533,6326628,1581514.667,110304273.3,43258928.8,300645.3333
2022/5/31 6:43,3730645.067,950680,1759650.233,72997358.5,9199501.833,6457373.5,1618932,110026606.7,167990634.1,302012
2022/5/31 6:44,4203513.267,956509.3333,1768412.6,73412918.67,9263169.667,6487718.5,1615226.667,110370131.7,170451380.8,303500
2022/5/31 6:45,5222246.533,964373.3333,1787261.167,75552435.33,9353329.167,6547790.833,1622194,114791133.3,170076684.5,306042.6667
2022/5/31 6:46,5217718.667,974325.3333,1797997.533,74010505.67,9357814.333,6559557.667,1656820.667,111088740,172054818.8,306590.6667
2022/5/31 6:47,6090798.467,984365.3333,1807596.5,74326101.17,9425531,6610472.667,1693972,111376066.7,172464744,307469.3333
2022/5/31 6:48,6615174.533,996912,1824884.667,74284261.5,9473369,6647212.5,1680858.667,110779433.3,173124570.4,310585.3333
2022/5/31 6:49,5046668.933,1010842.667,1838190.367,74981611.67,9524675,6688162.667,1695451.333,111929323.3,173815941.6,312965.3333
2022/5/31 6:50,3933904.133,1016586.667,1841481.933,78312326.4,9610610.317,6685162.4,1717828,119662655,42187738.4,316368
2022/5/31 6:51,3752534.267,1016797.333,1852699.267,76161533.67,9639354.167,6761917.167,1716941.333,113988315,176056967,312818.6667
2022/5/31 6:52,3363064.267,1033208,1872152.567,76639894.67,9680276,6806088.833,1734814.667,114576011.7,176235821.1,316113.3333
2022/5/31 6:53,3098064.2,1041242.667,1880730.067,76378399.33,9729437.167,6831872.167,1738702,113679930,176990350.7,315668
2022/5/31 6:54,3168157.2,1042448,1892694.7,77031135.33,9791218,6878846,1761442.667,114755083.3,177106642.4,316122.6667
2022/5/31 6:55,3096840.4,1048938.667,1896893.367,78113712.17,9840773,6909219.333,1753168.667,116808860,178383183.7,320524
2022/5/31 6:56,3081064.4,1061973.333,1914017.033,76734465.33,9865519.333,6926695.333,1773118.667,113461378.3,178049368.7,322124
2022/5/31 6:57,3008367.2,1086520,1928019.9,77668815.67,9953247.833,7002798.667,2287255.833,114805238.3,177591823.2,322877.3333
2022/5/31 6:58,2951911.933,1084090.667,1942749.7,78419790.67,10029175.5,7044270.167,2281527.5,116154360,179360336.6,326169.3333
2022/5/31 6:59,3037972.333,1094600,1952105.833,78577229.33,10074599.5,7080780.5,2298006.667,116101883.3,180342126.1,326037.3333
2022/5/31 7:00,4151800.467,1119093.333,1970429.567,89920077.67,10587333.67,7270324.833,2327459.167,136915555,180528309.2,347182.6667
2022/5/31 7:01,4593354.467,1135208,1969754.333,87928431,10449806.5,7208306,2386994.167,124546893.3,190463368.9,341708
2022/5/31 7:02,3924015.133,1153709.333,1988153.267,99574175.17,10519812.5,7246417.167,2400189.167,123655665,190436967.8,348496
2022/5/31 7:03,3537980.667,1169208,2001399.433,101124583.3,10629156.5,7307957.167,2438047.5,124149888.3,190665716.4,355568
2022/5/31 7:04,3725517.867,1178186.667,2010392.1,100236428.2,10682375,7342523.833,2468935,123563521.7,190915297.8,354930.6667
2022/5/31 7:05,4261258.067,1186605.333,2015851.933,91514733.17,10766309.67,7416383.167,2502529.167,126437068.3,190116919.5,356996
2022/5/31 7:06,3921675.8,1198864,2030511.233,95914780.17,10768142.83,7432102.5,2512084.167,124263148.3,192033409.2,357034.6667
2022/5/31 7:07,3201132.133,1211298.667,2043978.3,100456765.8,10812232.33,7469392,2519160,123740563.3,191355904.1,359816
2022/5/31 7:08,3391182.667,1218973.333,2050074.2,98549046.5,10913016.83,7520046.333,2567325.833,122586683.3,192808913.1,361820
2022/5/31 7:09,3386942.867,1234674.667,2060412.633,86199333.67,11124278.67,7592591,2601194.167,123250155,195001931.4,374833.3333
2022/5/31 7:10,3275391.467,1257965.333,2069671.633,88882089.17,11232837.83,7667988.833,2622474.167,129182176.7,201222604.7,373128
2022/5/31 7:11,3568326.267,1276669.333,2080827.867,85803691,11157944.33,7662543.167,2643404.167,123209823.3,194903470,369632
2022/5/31 7:12,3300984.933,1288858.667,2096013.567,84976249.33,11233608.5,7728483.333,2686057.5,121163781.7,188914315.8,367553.3333
2022/5/31 7:13,3045707.6,1294605.333,2110774.7,84947915.33,11250243,7769765,2702157.5,120898901.7,191511634.1,367908
2022/5/31 7:14,2842027.067,1293509.333,2118548.5,85228651.33,11296230.83,7790972.5,2687848.333,121051980,192688043.9,370677.3333
2022/5/31 7:15,3463763.867,1299314.667,2128033.1,87067860.67,11391028.5,7846641.833,2751157.5,125034046.7,191161387.8,372534.6667
2022/5/31 7:16,3835147.533,1309506.667,2135799.067,85213249.5,11386840.83,7867328,2750714.167,120890571.7,192099473.4,372942.6667
2022/5/31 7:17,3588175.8,1322792,2145858.633,85986151.83,11441714,7912777.5,2763413.333,122067120,194833091.7,375728
2022/5/31 7:18,3366296.8,1339920,2157802.9,85924224.17,11481766,7953373.5,2789132.5,122087630,194554864.5,375289.3333
2022/5/31 7:19,3215645.667,1347642.667,2162053.267,85971375.17,11532839.67,8001902.833,2836575,122073536.7,186791034.5,375553.3333
2022/5/31 7:20,3796072.933,1362922.667,2168266.667,91078775,11727081.67,8077255.333,2836423.333,129052840,189568269.3,384673.3333
2022/5/31 7:21,4050298.533,1382861.333,2174271.7,88485408,11742441.17,8083865.5,2853935,123293578.3,192513791.3,387824
2022/5/31 7:22,3348517.867,1384154.667,2180931.6,88094379.17,11756256.5,8122605.667,2866739.167,123075610,193546246.3,383078.6667
2022/5/31 7:23,3173497.067,1396101.333,2189032.833,87646062.33,11787613,8161977.667,2880342.5,122347645,196515515.5,382870.6667
2022/5/31 7:24,3491151.467,1401781.333,2199653.267,87342138.33,11838553.5,8197235.667,2895690,121550846.7,198920834.6,387150.6667
2022/5/31 7:25,3964234.267,1393970.667,2200189.067,87898970.67,11820530.67,8197133.667,2877303.333,124035380,199216841.1,384877.3333
2022/5/31 7:26,3862956.6,1406429.333,2206331.967,87181248.33,11848864,8224441.333,2925463.333,122514035,198752902.9,387585.3333
2022/5/31 7:27,3098690.6,1421397.333,2209072.067,87048439.17,11839471.5,8257854.833,2943739.167,122467333.3,197810501,387756
2022/5/31 7:28,3236293.667,1417968,2218494,86807589.83,11861846.33,8275418.667,2922301.667,121537045,197228510,388048
2022/5/31 7:29,3481301.133,1430378.667,2225359.133,87244447,11876990.5,8302879.333,2934347.5,122684450,195385066.1,388542.6667
2022/5/31 7:30,3548320.133,1429165.333,2230737.5,93247292.17,12077723.67,8418657.833,2975250.833,134157275,197591169.1,398074.6667
